date,icao,weather_delay,wind_speed,wind_gust,ceiling,visibility,temp,dew_pnt,pressure
2016-06-27 22:12:00+00:00,KBNA,1.0,5,21,579,16093,244,222,10169
2016-06-28 21:00:00+00:00,KBNA,38.0,5,51,7620,16093,339,172,10151
2016-06-28 21:20:00+00:00,KBNA,16.0,5,51,7620,16093,339,172,10151
2016-06-28 21:31:00+00:00,KBNA,21.0,5,46,2896,16093,328,167,10149
2016-06-28 22:00:00+00:00,KBNA,28.0,5,46,2896,16093,328,167,10149
2016-06-28 22:17:00+00:00,KBNA,38.0,5,46,2896,16093,328,167,10149
2016-06-28 22:20:00+00:00,KBNA,20.0,5,46,2896,16093,328,167,10149
2016-06-30 23:55:00+00:00,KBNA,87.0,5,31,22000,16093,294,122,10145
2016-07-01 19:30:00+00:00,KBNA,62.0,5,41,7620,16093,317,200,10150
2016-07-01 23:10:00+00:00,KBNA,34.0,5,36,22000,16093,311,200,10146
2016-07-04 19:40:00+00:00,KBNA,11.0,5,26,2134,16093,267,233,10128
2016-07-04 19:45:00+00:00,KBNA,10.0,5,26,2134,16093,267,233,10128
2016-07-04 22:26:00+00:00,KBNA,109.0,5,31,610,1609,261,244,10133
2016-07-05 00:15:00+00:00,KBNA,40.0,5,31,610,1609,261,244,10133
2016-07-05 00:15:00+00:00,KBNA,25.0,5,31,610,1609,261,244,10133
2016-07-05 00:15:00+00:00,KBNA,26.0,5,31,610,1609,261,244,10133
2016-07-05 00:15:00+00:00,KBNA,16.0,5,31,610,1609,261,244,10133
2016-07-05 00:15:00+00:00,KBNA,17.0,5,31,610,1609,261,244,10133
2016-07-05 00:20:00+00:00,KBNA,26.0,5,31,610,1609,261,244,10133
2016-07-05 00:20:00+00:00,KBNA,31.0,5,31,610,1609,261,244,10133
2016-07-05 21:05:00+00:00,KBNA,3.0,5,26,6096,16093,289,233,10141
2016-07-06 18:16:00+00:00,KBNA,7.0,5,41,1463,16093,333,233,10143
2016-07-06 19:33:00+00:00,KBNA,24.0,5,41,7620,16093,317,250,10134
2016-07-06 21:31:00+00:00,KBNA,8.0,5,36,853,9656,228,206,10155
2016-07-06 21:32:00+00:00,KBNA,2.0,5,36,853,9656,228,206,10155
2016-07-06 21:32:00+00:00,KBNA,34.0,5,36,853,9656,228,206,10155
2016-07-06 21:40:00+00:00,KBNA,15.0,5,36,853,9656,228,206,10155
2016-07-06 21:40:00+00:00,KBNA,38.0,5,36,853,9656,228,206,10155
2016-07-06 21:40:00+00:00,KBNA,47.0,5,36,853,9656,228,206,10155
2016-07-06 22:00:00+00:00,KBNA,15.0,5,36,853,9656,228,206,10155
2016-07-06 22:00:00+00:00,KBNA,66.0,5,36,853,9656,228,206,10155
2016-07-06 22:23:00+00:00,KBNA,43.0,5,36,853,9656,228,206,10155
2016-07-06 23:26:00+00:00,KBNA,11.0,5,15,2286,16093,233,211,10147
2016-07-07 10:15:00+00:00,KBNA,18.0,5,31,1097,9656,217,206,10126
2016-07-07 10:15:00+00:00,KBNA,44.0,5,31,1097,9656,217,206,10126
2016-07-07 10:25:00+00:00,KBNA,22.0,5,31,3353,11265,217,206,10138
2016-07-07 10:25:00+00:00,KBNA,23.0,5,31,3353,11265,217,206,10138
2016-07-07 10:30:00+00:00,KBNA,18.0,5,31,3353,11265,217,206,10138
2016-07-07 10:59:00+00:00,KBNA,108.0,5,31,3353,11265,217,206,10138
2016-07-07 11:00:00+00:00,KBNA,27.0,5,31,3353,11265,217,206,10138
2016-07-07 11:00:00+00:00,KBNA,68.0,5,31,3353,11265,217,206,10138
2016-07-07 11:15:00+00:00,KBNA,34.0,5,31,3353,11265,217,206,10138
2016-07-07 11:20:00+00:00,KBNA,65.0,5,31,3353,11265,217,206,10138
2016-07-07 11:30:00+00:00,KBNA,123.0,5,31,22000,14484,217,200,10138
2016-07-07 11:38:00+00:00,KBNA,53.0,5,31,22000,14484,217,200,10138
2016-07-07 12:20:00+00:00,KBNA,72.0,5,31,22000,14484,217,200,10138
2016-07-07 12:21:00+00:00,KBNA,51.0,5,31,22000,14484,217,200,10138
2016-07-07 12:30:00+00:00,KBNA,44.0,5,31,1036,16093,217,194,10147
2016-07-07 12:45:00+00:00,KBNA,50.0,5,31,1036,16093,217,194,10147
2016-07-07 13:00:00+00:00,KBNA,8.0,5,31,1036,16093,217,194,10147
2016-07-07 13:00:00+00:00,KBNA,60.0,5,31,1036,16093,217,194,10147
2016-07-07 13:40:00+00:00,KBNA,30.0,5,36,914,16093,222,206,10145
2016-07-07 20:45:00+00:00,KBNA,14.0,5,57,1372,16093,289,200,10151
2016-07-07 21:31:00+00:00,KBNA,8.0,5,36,6096,16093,261,200,10135
2016-07-08 10:25:00+00:00,KBNA,69.0,5,46,22000,16093,261,222,10144
2016-07-10 20:25:00+00:00,KBNA,2.0,5,26,7620,16093,294,189,10154
2016-07-12 22:50:00+00:00,KBNA,15.0,5,36,7620,16093,328,183,10154
2016-07-13 20:45:00+00:00,KBNA,37.0,5,51,22000,16093,339,206,10168
2016-07-14 18:00:00+00:00,KBNA,16.0,5,51,1676,8047,239,210,10169
2016-07-14 18:10:00+00:00,KBNA,30.0,5,51,1676,8047,239,210,10169
2016-07-14 18:16:00+00:00,KBNA,19.0,5,51,1676,8047,239,210,10169
2016-07-14 18:23:00+00:00,KBNA,4.0,5,51,1676,8047,239,210,10169
2016-07-14 18:32:00+00:00,KBNA,6.0,5,21,3048,9656,228,200,10176
2016-07-14 19:33:00+00:00,KBNA,6.0,5,62,3353,14484,228,211,10155
2016-07-14 20:25:00+00:00,KBNA,3.0,5,46,7620,16093,239,217,10149
2016-07-14 21:32:00+00:00,KBNA,8.0,5,51,3353,16093,244,211,10152
2016-07-14 21:40:00+00:00,KBNA,4.0,5,51,3353,16093,244,211,10152
2016-07-15 16:33:00+00:00,KBNA,7.0,5,21,22000,16093,294,217,10175
2016-07-18 02:05:00+00:00,KBNA,169.0,5,26,22000,16093,261,228,10210
2016-07-18 19:30:00+00:00,KBNA,104.0,5,31,1676,16093,350,211,10213
2016-07-18 20:45:00+00:00,KBNA,76.0,5,31,1676,16093,350,211,10213
2016-07-19 20:35:00+00:00,KBNA,8.0,5,26,7620,16093,322,211,10207
2016-07-20 00:15:00+00:00,KBNA,35.0,5,31,22000,16093,289,200,10203
2016-07-25 20:45:00+00:00,KBNA,228.0,5,31,22000,16093,328,217,10143
2016-07-25 21:20:00+00:00,KBNA,62.0,5,31,22000,16093,328,217,10143
2016-07-26 19:33:00+00:00,KBNA,17.0,5,46,2438,16093,300,211,10147
2016-07-26 20:25:00+00:00,KBNA,5.0,5,21,2591,16093,283,228,10142
2016-07-27 18:23:00+00:00,KBNA,2.0,5,41,22000,16093,328,239,10141
2016-07-28 00:15:00+00:00,KBNA,636.0,5,36,7620,16093,317,211,10124
2016-07-28 18:00:00+00:00,KBNA,42.0,5,46,792,16093,267,222,10124
2016-07-28 18:32:00+00:00,KBNA,7.0,5,46,792,16093,267,222,10124
2016-07-29 01:25:00+00:00,KBNA,46.0,5,26,7620,16093,261,228,10135
2016-07-30 21:31:00+00:00,KBNA,50.0,5,15,7620,16093,311,211,10143
2016-08-01 01:25:00+00:00,KBNA,11.0,5,15,2286,16093,300,222,10151
2016-08-01 15:20:00+00:00,KBNA,30.0,5,21,22000,16093,311,206,10188
2016-08-01 18:20:00+00:00,KBNA,19.0,5,26,22000,16093,317,206,10183
2016-08-01 19:30:00+00:00,KBNA,75.0,5,26,22000,16093,317,206,10183
2016-08-01 20:45:00+00:00,KBNA,93.0,5,15,7620,16093,317,206,10160
2016-08-03 20:45:00+00:00,KBNA,41.0,5,72,884,805,239,217,10162
2016-08-03 21:05:00+00:00,KBNA,15.0,5,72,884,805,239,217,10162
2016-08-03 21:20:00+00:00,KBNA,28.0,5,72,884,805,239,217,10162
2016-08-03 21:31:00+00:00,KBNA,15.0,5,21,3353,16093,250,222,10162
2016-08-03 21:32:00+00:00,KBNA,11.0,5,21,3353,16093,250,222,10162
2016-08-03 21:40:00+00:00,KBNA,2.0,5,21,3353,16093,250,222,10162
2016-08-05 00:50:00+00:00,KBNA,2.0,5,57,1006,16093,278,228,10138
2016-08-05 17:15:00+00:00,KBNA,79.0,1,36,1372,16093,333,217,10128
2016-08-05 20:10:00+00:00,KBNA,15.0,5,41,1463,16093,256,222,10140
2016-08-05 20:23:00+00:00,KBNA,11.0,5,41,1463,16093,256,222,10140
2016-08-05 20:25:00+00:00,KBNA,18.0,5,67,1494,12875,244,222,10149
2016-08-05 21:05:00+00:00,KBNA,17.0,5,67,1494,12875,244,222,10149
2016-08-05 21:31:00+00:00,KBNA,7.0,5,46,1676,16093,244,211,10145
2016-08-05 21:32:00+00:00,KBNA,8.0,5,46,1676,16093,244,211,10145
2016-08-05 21:32:00+00:00,KBNA,97.0,5,46,1676,16093,244,211,10145
2016-08-05 21:40:00+00:00,KBNA,2.0,5,46,1676,16093,244,211,10145
2016-08-05 22:17:00+00:00,KBNA,21.0,5,46,1676,16093,244,211,10145
2016-08-05 23:35:00+00:00,KBNA,8.0,5,21,3962,16093,244,217,10139
2016-08-06 14:25:00+00:00,KBNA,22.0,5,21,5182,16093,261,222,10143
2016-08-06 14:25:00+00:00,KBNA,21.0,5,21,5182,16093,261,222,10143
2016-08-06 22:00:00+00:00,KBNA,31.0,5,15,1981,16093,300,233,10112
2016-08-06 22:00:00+00:00,KBNA,37.0,5,15,1981,16093,300,233,10112
2016-08-06 22:00:00+00:00,KBNA,46.0,5,15,1981,16093,300,233,10112
2016-08-06 22:13:00+00:00,KBNA,1.0,5,15,1981,16093,300,233,10112
2016-08-06 22:25:00+00:00,KBNA,21.0,5,15,1097,11265,250,233,10124
2016-08-09 21:05:00+00:00,KBNA,24.0,5,31,1097,12875,283,239,10138
2016-08-09 21:32:00+00:00,KBNA,26.0,5,31,1097,12875,283,239,10138
2016-08-09 22:22:00+00:00,KBNA,69.0,5,31,1097,12875,283,239,10138
2016-08-09 22:23:00+00:00,KBNA,14.0,5,31,1097,12875,283,239,10138
2016-08-09 22:30:00+00:00,KBNA,7.0,5,31,2286,16093,261,239,10147
2016-08-09 23:05:00+00:00,KBNA,17.0,5,31,2286,16093,261,239,10147
2016-08-11 20:40:00+00:00,KBNA,137.0,5,31,1829,16093,311,211,10153
2016-08-12 20:40:00+00:00,KBNA,71.0,5,41,1981,16093,317,211,10119
2016-08-16 01:40:00+00:00,KBNA,65.0,5,26,22000,16093,283,206,10187
2016-08-16 01:40:00+00:00,KBNA,33.0,5,26,22000,16093,283,206,10187
2016-08-16 13:00:00+00:00,KBNA,309.0,5,36,2134,16093,256,217,10209
2016-08-16 20:40:00+00:00,KBNA,76.0,5,21,6096,16093,294,217,10193
2016-08-17 12:45:00+00:00,KBNA,87.0,5,21,4877,16093,256,217,10222
2016-08-17 23:35:00+00:00,KBNA,161.0,5,31,7620,16093,278,217,10190
2016-08-19 23:55:00+00:00,KBNA,117.0,5,21,1158,12875,250,222,10135
2016-08-20 00:00:00+00:00,KBNA,86.0,5,21,1158,12875,250,222,10135
2016-08-20 16:31:00+00:00,KBNA,1.0,5,62,1280,16093,283,222,10109
2016-08-20 20:04:00+00:00,KBNA,27.0,5,21,1494,11265,261,239,10091
2016-08-25 20:25:00+00:00,KBNA,32.0,5,62,1433,2414,283,222,10197
2016-08-25 20:40:00+00:00,KBNA,9.0,5,62,1433,2414,283,222,10197
2016-08-25 21:05:00+00:00,KBNA,13.0,5,62,1433,2414,283,222,10197
2016-08-27 20:20:00+00:00,KBNA,55.0,5,67,1524,16093,328,217,10167
2016-08-27 20:45:00+00:00,KBNA,32.0,5,77,396,402,230,210,10190
2016-08-27 20:55:00+00:00,KBNA,26.0,5,77,396,402,230,210,10190
2016-08-27 21:30:00+00:00,KBNA,15.0,5,77,396,402,230,210,10190
2016-08-27 21:39:00+00:00,KBNA,28.0,5,77,396,402,230,210,10190
2016-08-29 19:20:00+00:00,KBNA,20.0,5,41,22000,16093,333,200,10192
2016-08-29 19:50:00+00:00,KBNA,44.0,5,41,22000,16093,333,200,10192
2016-09-01 21:35:00+00:00,KBNA,64.0,5,51,7620,16093,289,194,10131
2016-09-06 19:20:00+00:00,KBNA,42.0,5,26,22000,16093,333,161,10221
2016-09-10 22:00:00+00:00,KBNA,37.0,5,124,22000,3219,228,200,10156
2016-09-10 22:02:00+00:00,KBNA,35.0,5,124,22000,3219,228,200,10156
2016-09-10 22:10:00+00:00,KBNA,17.0,5,124,22000,3219,228,200,10156
2016-09-10 22:10:00+00:00,KBNA,20.0,5,124,22000,3219,228,200,10156
2016-09-10 22:10:00+00:00,KBNA,25.0,5,124,22000,3219,228,200,10156
2016-09-10 22:15:00+00:00,KBNA,33.0,5,124,22000,3219,228,200,10156
2016-09-10 22:15:00+00:00,KBNA,35.0,5,124,22000,3219,228,200,10156
2016-09-10 22:25:00+00:00,KBNA,32.0,5,15,1981,16093,217,200,10167
2016-09-21 20:25:00+00:00,KBNA,1.0,5,31,22000,16093,317,161,10177
2016-09-21 22:08:00+00:00,KBNA,1.0,5,31,22000,16093,311,150,10175
2016-09-24 22:10:00+00:00,KBNA,39.0,5,36,22000,16093,322,156,10172
2016-09-25 18:35:00+00:00,KBNA,10.0,5,15,22000,16093,317,172,10176
2016-09-25 20:25:00+00:00,KBNA,6.0,5,31,22000,16093,333,156,10156
2016-09-27 11:30:00+00:00,KBNA,12.0,5,15,22000,16093,133,111,10176
2016-09-30 11:25:00+00:00,KBNA,34.0,5,21,61,4828,133,122,10176
2016-09-30 15:00:00+00:00,KBNA,87.0,5,31,457,16093,156,122,10186
2016-09-30 19:20:00+00:00,KBNA,94.0,5,31,945,16093,178,111,10173
2016-10-02 14:10:00+00:00,KBNA,444.0,5,21,2134,16093,211,144,10195
2016-10-14 18:35:00+00:00,KBNA,11.0,5,21,2438,16093,194,139,10224
2016-10-19 22:37:00+00:00,KBNA,102.0,5,15,22000,16093,294,133,10145
2016-10-20 13:00:00+00:00,KBNA,56.0,5,31,1676,16093,233,172,10146
2016-10-20 21:29:00+00:00,KBNA,6.0,5,21,3658,14484,211,189,10121
2016-10-20 22:02:00+00:00,KBNA,3.0,5,21,3658,14484,211,189,10121
2016-10-26 13:00:00+00:00,KBNA,99.0,5,21,22000,16093,117,67,10235
2016-11-02 20:24:00+00:00,KBNA,13.0,5,36,7620,16093,289,100,10232
2016-11-02 23:30:00+00:00,KBNA,56.0,5,21,22000,16093,233,111,10230
2016-11-02 23:55:00+00:00,KBNA,13.0,5,21,22000,16093,233,111,10230
2016-11-07 17:30:00+00:00,KBNA,43.0,5,41,22000,16093,233,22,10271
2016-11-07 22:25:00+00:00,KBNA,40.0,5,15,7620,16093,228,44,10246
2016-11-11 16:10:00+00:00,KBNA,7.0,5,21,7620,16093,161,33,10208
2016-11-15 15:30:00+00:00,KBNA,113.0,5,31,1676,16093,128,28,10158
2016-11-17 12:33:00+00:00,KBNA,79.0,5,21,22000,16093,178,61,10190
2016-11-19 01:02:00+00:00,KBNA,1.0,5,46,22000,16093,189,56,10158
2016-11-20 21:50:00+00:00,KBNA,73.0,5,26,22000,16093,89,-100,10260
2016-11-22 12:40:00+00:00,KBNA,22.0,5,15,6096,16093,44,-22,10263
2016-11-27 12:00:00+00:00,KBNA,3.0,1,15,60,200,-17,-39,10245
2016-11-27 12:00:00+00:00,KBNA,12.0,1,15,60,200,-17,-39,10245
2016-11-27 12:00:00+00:00,KBNA,83.0,1,15,60,200,-17,-39,10245
2016-11-27 12:00:00+00:00,KBNA,886.0,1,15,60,200,-17,-39,10245
2016-11-27 12:06:00+00:00,KBNA,65.0,1,15,60,200,-17,-39,10245
2016-11-27 12:30:00+00:00,KBNA,21.0,1,15,60,200,-17,-39,10245
2016-11-27 12:33:00+00:00,KBNA,1.0,1,15,60,200,-17,-39,10245
2016-11-27 13:40:00+00:00,KBNA,41.0,5,15,7620,3219,6,0,10247
2016-11-27 14:28:00+00:00,KBNA,21.0,5,15,7620,3219,6,0,10247
2016-11-27 14:30:00+00:00,KBNA,27.0,5,15,7620,3219,6,0,10247
2016-11-27 15:18:00+00:00,KBNA,12.0,5,15,7620,3219,6,0,10247
2016-11-28 23:05:00+00:00,KBNA,14.0,5,77,2743,14484,156,122,9974
2016-11-28 23:45:00+00:00,KBNA,6.0,5,108,2286,8047,161,128,9962
2016-11-29 00:00:00+00:00,KBNA,26.0,5,108,2286,8047,161,128,9962
2016-11-29 00:05:00+00:00,KBNA,24.0,5,108,2286,8047,161,128,9962
2016-11-29 00:10:00+00:00,KBNA,27.0,5,108,2286,8047,161,128,9962
2016-11-29 00:20:00+00:00,KBNA,23.0,5,108,2286,8047,161,128,9962
2016-11-29 01:05:00+00:00,KBNA,10.0,5,57,671,4828,144,128,10015
2016-12-04 19:25:00+00:00,KBNA,5.0,5,41,335,16093,89,72,10137
2016-12-04 20:00:00+00:00,KBNA,190.0,5,41,335,16093,89,72,10137
2016-12-05 00:25:00+00:00,KBNA,44.0,5,15,244,16093,89,78,10159
2016-12-12 00:25:00+00:00,KBNA,17.0,5,93,2286,16093,122,17,10149
2016-12-12 03:05:00+00:00,KBNA,21.0,5,134,1311,16093,133,28,10136
2016-12-12 03:05:00+00:00,KBNA,36.0,5,134,1311,16093,133,28,10136
2016-12-13 13:55:00+00:00,KBNA,41.0,5,26,671,1609,44,28,10181
2016-12-14 13:40:00+00:00,KBNA,2.0,5,31,305,12875,33,6,10245
2016-12-17 01:10:00+00:00,KBNA,74.0,5,67,2134,16093,78,-44,10145
2016-12-17 12:40:00+00:00,KBNA,168.0,5,62,396,16093,139,106,10103
2016-12-17 15:50:00+00:00,KBNA,51.0,5,98,396,16093,178,139,10097
2016-12-17 16:55:00+00:00,KBNA,69.0,5,93,396,16093,189,144,10091
2016-12-17 20:40:00+00:00,KBNA,34.0,5,108,427,16093,200,161,10071
2016-12-17 23:05:00+00:00,KBNA,38.0,5,93,549,16093,200,161,10059
2016-12-18 00:05:00+00:00,KBNA,69.0,5,88,610,16093,200,161,10056
2016-12-18 11:48:00+00:00,KBNA,18.0,5,57,518,14484,-17,-44,10230
2016-12-18 11:50:00+00:00,KBNA,27.0,5,57,518,14484,-17,-44,10230
2016-12-18 12:00:00+00:00,KBNA,11.0,5,57,518,14484,-17,-44,10230
2016-12-18 12:02:00+00:00,KBNA,15.0,5,57,518,14484,-17,-44,10230
2016-12-18 12:25:00+00:00,KBNA,24.0,5,57,366,16093,-28,-61,10252
2016-12-18 13:00:00+00:00,KBNA,5.0,5,57,366,16093,-28,-61,10252
2016-12-18 13:10:00+00:00,KBNA,109.0,5,57,366,16093,-28,-61,10252
2016-12-18 13:14:00+00:00,KBNA,15.0,5,57,366,16093,-28,-61,10252
2016-12-18 13:20:00+00:00,KBNA,120.0,5,57,366,16093,-28,-61,10252
2016-12-18 13:40:00+00:00,KBNA,52.0,5,62,457,16093,-33,-67,10275
2016-12-18 14:00:00+00:00,KBNA,43.0,5,62,457,16093,-33,-67,10275
2016-12-18 15:15:00+00:00,KBNA,6.0,5,62,518,16093,-39,-78,10292
2016-12-18 15:34:00+00:00,KBNA,18.0,5,57,518,16093,-39,-78,10303
2016-12-18 23:15:00+00:00,KBNA,126.0,5,51,457,16093,-44,-83,10343
2016-12-19 01:05:00+00:00,KBNA,6.0,5,62,427,16093,-56,-89,10358
2016-12-20 01:02:00+00:00,KBNA,9.0,5,26,22000,16093,-50,-83,10385
2016-12-20 12:00:00+00:00,KBNA,1.0,1,15,60,200,-61,-72,10355
2016-12-20 12:02:00+00:00,KBNA,3.0,1,15,60,200,-61,-72,10355
2016-12-20 13:00:00+00:00,KBNA,13.0,5,21,61,201,-72,-83,10352
2016-12-20 13:14:00+00:00,KBNA,34.0,5,21,61,201,-72,-83,10352
2016-12-20 13:40:00+00:00,KBNA,6.0,5,21,61,201,-72,-83,10352
2016-12-20 14:00:00+00:00,KBNA,6.0,5,15,122,805,-33,-44,10349
2016-12-20 14:35:00+00:00,KBNA,17.0,5,15,122,805,-33,-44,10349
2016-12-20 15:15:00+00:00,KBNA,8.0,5,15,122,805,-33,-44,10349
2016-12-20 15:30:00+00:00,KBNA,11.0,5,15,91,1609,-17,-28,10348
2016-12-20 15:34:00+00:00,KBNA,1.0,5,15,91,1609,-17,-28,10348
2016-12-21 12:02:00+00:00,KBNA,16.0,5,26,22000,1609,-39,-56,10267
2016-12-21 13:00:00+00:00,KBNA,19.0,5,26,22000,1609,-39,-56,10267
2016-12-21 13:10:00+00:00,KBNA,22.0,5,26,22000,1609,-39,-56,10267
2016-12-22 20:15:00+00:00,KBNA,62.0,5,46,22000,16093,94,-11,10271
2016-12-28 13:40:00+00:00,KBNA,77.0,5,15,22000,16093,0,-11,10234
2016-12-30 15:05:00+00:00,KBNA,60.0,5,57,22000,16093,50,-89,10257
2016-12-31 23:05:00+00:00,KBNA,20.0,5,15,853,9656,72,33,10139
